model,stratum,skin_tone_category,n_subjects,g_n,g_mean_dice,g_median_dice,g_iqr_dice,g_mean_recall,g_mean_precision,g_zero_dice_n,g_zero_dice_rate,g_empty_pred_n,g_wrong_place_n
distill_p2_bpkd_b5_to_b0,D5_D10,Light (II-III),6,16,0.7705495240462799,0.8451238831094523,0.1895945662875118,0.7229181489695192,0.8983540896972957,0,0.0,0,0
distill_p2_bpkd_b5_to_b0,D5_D10,Intermediate (III-IV),11,25,0.8404617837194244,0.8424904850200059,0.10864468399655369,0.7888475780201274,0.914076000635051,0,0.0,0,0
distill_p2_bpkd_b5_to_b0,D5_D10,Tan (IV),13,16,0.699206589088379,0.7642425630226781,0.35311422549412874,0.662574522688006,0.8450112755804959,0,0.0,0,0
distill_p2_bpkd_b5_to_b0,D5_D10,Brown (V),10,17,0.7991584150549703,0.8488838889217835,0.11743743077484181,0.7787202773515818,0.8654147061905323,0,0.0,0,0
distill_p2_bpkd_b5_to_b0,D5_D10,Dark (VI),12,37,0.7581265020305805,0.7978366572193765,0.16135705393871735,0.7208429877407566,0.8421641635661696,0,0.0,0,0
distill_p2_cwd_b5_to_b0,all,Light (II-III),9,39,0.7441841926187189,0.8354842460179049,0.13835856013468784,0.6983400782853295,0.8398342628553379,3,0.07692307692307693,1,2
distill_p2_cwd_b5_to_b0,all,Intermediate (III-IV),17,38,0.8369283491598992,0.853606918167991,0.09797282857618961,0.7888466197283922,0.9132731101464069,0,0.0,0,0
distill_p2_cwd_b5_to_b0,all,Tan (IV),15,24,0.7389514509344425,0.7236296277397598,0.25050824916730563,0.7170664789903191,0.8126716825932707,0,0.0,0,0
distill_p2_cwd_b5_to_b0,all,Brown (V),12,29,0.807729149790897,0.8264689288304989,0.10376107830317594,0.7626273186528103,0.8860539036549989,0,0.0,0,0
distill_p2_cwd_b5_to_b0,all,Dark (VI),15,55,0.7479000074794392,0.7861918713845691,0.17171508924879686,0.7157713717514749,0.8167821807976958,1,0.01818181818181818,0,1
distill_p2_cwd_b5_to_b0,D1_D4,Light (II-III),7,23,0.6817140281967836,0.8,0.2537587060214255,0.6558336697878807,0.7679185859668355,3,0.13043478260869565,1,2
distill_p2_cwd_b5_to_b0,D1_D4,Intermediate (III-IV),10,13,0.8505238207855483,0.8671122163506373,0.08169081277575407,0.8639516547749925,0.8434561101492146,0,0.0,0,0
distill_p2_cwd_b5_to_b0,D1_D4,Tan (IV),4,8,0.7480894551013721,0.7916528397258841,0.15167114785808533,0.7730549820877284,0.7394062675681985,0,0.0,0,0
distill_p2_cwd_b5_to_b0,D1_D4,Brown (V),3,12,0.8099918164044856,0.8335491551770504,0.06379781880976276,0.7572608479135127,0.888639944451325,0,0.0,0,0
distill_p2_cwd_b5_to_b0,D1_D4,Dark (VI),8,18,0.7844461272046787,0.829865823836537,0.11832304407405314,0.785753029695482,0.8117965556371334,0,0.0,0,0
distill_p2_cwd_b5_to_b0,D5_D10,Light (II-III),6,16,0.8339850539752511,0.8530736306904901,0.07862570139389091,0.759443040500412,0.9432130483825597,0,0.0,0,0
distill_p2_cwd_b5_to_b0,D5_D10,Intermediate (III-IV),11,25,0.8298587039145617,0.8514111675126903,0.09949740574957955,0.7497920015041598,0.949577950144947,0,0.0,0,0
distill_p2_cwd_b5_to_b0,D5_D10,Tan (IV),13,16,0.7343824488509777,0.6763226922010468,0.31749099217266596,0.6890722274416143,0.8493043901058068,0,0.0,0,0
distill_p2_cwd_b5_to_b0,D5_D10,Brown (V),10,17,0.8061319733577756,0.823045267489712,0.1368587911404845,0.7664154156452558,0.8842284630928865,0,0.0,0,0
distill_p2_cwd_b5_to_b0,D5_D10,Dark (VI),12,37,0.730120814099593,0.7797864368677407,0.17514074134399038,0.6817262408597958,0.819207620064997,1,0.02702702702702703,0,1
distill_p2_ensemble_uniform,all,Light (II-III),9,39,0.7362461728044979,0.7966348850252384,0.23930411859775125,0.7037053447291601,0.8331950252016813,1,0.02564102564102564,0,1
distill_p2_ensemble_uniform,all,Intermediate (III-IV),17,38,0.8113084888644868,0.8304203749462846,0.11152581575959919,0.7518903329138233,0.9151638700461162,0,0.0,0,0
distill_p2_ensemble_uniform,all,Tan (IV),15,24,0.7381684876524774,0.8129902050655087,0.3518578692742591,0.6963035211065648,0.8421722046475398,0,0.0,0,0
distill_p2_ensemble_uniform,all,Brown (V),12,29,0.78910750716642,0.813945766463752,0.14028980915524714,0.7341083176534915,0.8921558672511422,0,0.0,0,0
distill_p2_ensemble_uniform,all,Dark (VI),15,55,0.7405277151814053,0.7883353336227369,0.20848323223490295,0.6944108986877111,0.8400337308860015,1,0.01818181818181818,0,1
distill_p2_ensemble_uniform,D1_D4,Light (II-III),7,23,0.7052692567658009,0.7926316412959782,0.24260902778132165,0.7072418633832726,0.7571403166087999,1,0.043478260869565216,0,1
distill_p2_ensemble_uniform,D1_D4,Intermediate (III-IV),10,13,0.8214620908292851,0.8199574550377103,0.10565442646664847,0.8226439903714922,0.8465827335730787,0,0.0,0,0
distill_p2_ensemble_uniform,D1_D4,Tan (IV),4,8,0.7652095874574694,0.8340028328615713,0.10950408603030659,0.7798337405349884,0.783289741350111,0,0.0,0,0
distill_p2_ensemble_uniform,D1_D4,Brown (V),3,12,0.7764059943034587,0.8040823892211538,0.12460750415633981,0.7022822823568572,0.8982929378215322,0,0.0,0,0
distill_p2_ensemble_uniform,D1_D4,Dark (VI),8,18,0.8077979553733532,0.8443788254677262,0.14093523561647792,0.7973124617129125,0.83903541872122,0,0.0,0,0
distill_p2_ensemble_uniform,D5_D10,Light (II-III),6,16,0.7807754896101246,0.8614213769010016,0.2410938772065434,0.6986215991638735,0.9425236688039483,0,0.0,0,0
distill_p2_ensemble_uniform,D5_D10,Intermediate (III-IV),11,25,0.8060286158427918,0.8340760700590735,0.12642326607692123,0.7150984310358356,0.9508260610120957,0,0.0,0,0
distill_p2_ensemble_uniform,D5_D10,Tan (IV),13,16,0.7246479377499815,0.785168736069367,0.41047998089750315,0.654538411392353,0.8716134362962543,0,0.0,0,0
distill_p2_ensemble_uniform,D5_D10,Brown (V),10,17,0.7980732809520398,0.8217624825939924,0.14415184959469962,0.756573754333469,0.8878238174367492,0,0.0,0,0
distill_p2_ensemble_uniform,D5_D10,Dark (VI),12,37,0.7078016523853226,0.7643381127042348,0.2386040988370267,0.6443506788376131,0.8405193962634627,1,0.02702702702702703,0,1
distill_p3_adaptive,all,Light (II-III),9,39,0.7639300764752733,0.8022157054415119,0.19690938911150946,0.7353142420947828,0.8279747980312271,1,0.02564102564102564,0,1
distill_p3_adaptive,all,Intermediate (III-IV),17,38,0.8238591578157164,0.8447595968496998,0.09155073086141485,0.7968266919744869,0.8902008418978206,0,0.0,0,0
distill_p3_adaptive,all,Tan (IV),15,24,0.7522457350912228,0.7827637558532105,0.19007838954756473,0.7269606994893018,0.8139345932429052,0,0.0,0,0
distill_p3_adaptive,all,Brown (V),12,29,0.81062056710553,0.830723729993041,0.07784248309408248,0.7776928584083354,0.8757629533017062,0,0.0,0,0
distill_p3_adaptive,all,Dark (VI),15,55,0.7397148958580921,0.7730100905896387,0.2027080256019962,0.6977167145837375,0.8328573785464121,1,0.01818181818181818,0,1
distill_p3_adaptive,D1_D4,Light (II-III),7,23,0.7402418061326494,0.7882991556091676,0.21993483416117177,0.7491423025110479,0.7559185450497481,1,0.043478260869565216,0,1
distill_p3_adaptive,D1_D4,Intermediate (III-IV),10,13,0.8372317497012598,0.845809172377438,0.05501245378068709,0.9003006111839276,0.7947865033844976,0,0.0,0,0
distill_p3_adaptive,D1_D4,Tan (IV),4,8,0.7376291175608882,0.7762715901950019,0.13263880027558228,0.7594544429779573,0.7297561822498758,0,0.0,0,0
distill_p3_adaptive,D1_D4,Brown (V),3,12,0.8198487452090207,0.8355638851985407,0.05926021987693719,0.8114510609606159,0.8382959344275679,0,0.0,0,0
distill_p3_adaptive,D1_D4,Dark (VI),8,18,0.7849636830788227,0.8157116909150283,0.15508082632673492,0.7893583409594358,0.8120685184796452,0,0.0,0,0
distill_p3_adaptive,D5_D10,Light (II-III),6,16,0.7979819650927948,0.8479482308455539,0.17098503806841092,0.7154364052464013,0.9315556616921034,0,0.0,0,0
distill_p3_adaptive,D5_D10,Intermediate (III-IV),11,25,0.8169054100352336,0.8264577893820714,0.12482669105678457,0.7430202539855777,0.9398162979247487,0,0.0,0,0
distill_p3_adaptive,D5_D10,Tan (IV),13,16,0.7595540438563901,0.7934973350299706,0.23201627956229776,0.7107138277449738,0.8560237987394199,0,0.0,0,0
distill_p3_adaptive,D5_D10,Brown (V),10,17,0.8041065590324781,0.822248381400824,0.1307839465208488,0.7538635389596665,0.9022102607422743,0,0.0,0,0
distill_p3_adaptive,D5_D10,Dark (VI),12,37,0.7177019723453045,0.731829573934837,0.2009929054340278,0.6531343017523166,0.8429708780383529,1,0.02702702702702703,0,1
distill_p3_adaptive_boundary,all,Light (II-III),9,39,0.7095245983607547,0.7947842285004657,0.23153894184281743,0.6609931755522143,0.8201063883706671,1,0.02564102564102564,0,1
distill_p3_adaptive_boundary,all,Intermediate (III-IV),17,38,0.8068343630718683,0.8399426959728491,0.1506538952672143,0.7539812610341561,0.9107163399230251,0,0.0,0,0
distill_p3_adaptive_boundary,all,Tan (IV),15,24,0.7387560772926136,0.7811403039101308,0.2399180440133063,0.7142330896952833,0.8213017726225734,0,0.0,0,0
distill_p3_adaptive_boundary,all,Brown (V),12,29,0.8180476114410251,0.8435291742378357,0.10837834013590164,0.7832431994475273,0.8912273530591893,0,0.0,0,0
distill_p3_adaptive_boundary,all,Dark (VI),15,55,0.7651130866011029,0.8105594956658786,0.18171301387291916,0.7332832115572447,0.8453155880876821,0,0.0,0,0
distill_p3_adaptive_boundary,D1_D4,Light (II-III),7,23,0.6586899593122066,0.7947842285004657,0.30903586333400934,0.6367901983562172,0.7451235500849747,1,0.043478260869565216,0,1
distill_p3_adaptive_boundary,D1_D4,Intermediate (III-IV),10,13,0.8193340602756266,0.8221336874723328,0.09310985766144297,0.819359869982827,0.8439658008262454,0,0.0,0,0
distill_p3_adaptive_boundary,D1_D4,Tan (IV),4,8,0.7562097736311058,0.8060192235137641,0.0927783075198626,0.766048954787506,0.7546168987179352,0,0.0,0,0
distill_p3_adaptive_boundary,D1_D4,Brown (V),3,12,0.8200734605606872,0.8269161586271938,0.1022746751725524,0.7706567764553878,0.8944140147692575,0,0.0,0,0
distill_p3_adaptive_boundary,D1_D4,Dark (VI),8,18,0.7862713063742763,0.8310412071668545,0.17776364282370483,0.7896149776517641,0.8161499664259271,0,0.0,0,0
distill_p3_adaptive_boundary,D5_D10,Light (II-III),6,16,0.7825993919930426,0.8158814261084522,0.14379708359000065,0.6957849552714606,0.9278942184063501,0,0.0,0,0
distill_p3_adaptive_boundary,D5_D10,Intermediate (III-IV),11,25,0.800334520525914,0.8445214979195562,0.1528561246180603,0.7199843843808472,0.9454266202533504,0,0.0,0,0
distill_p3_adaptive_boundary,D5_D10,Tan (IV),13,16,0.7300292291233675,0.7694792519388556,0.30724867976028847,0.688325157149172,0.8546442095748925,0,0.0,0,0
distill_p3_adaptive_boundary,D5_D10,Brown (V),10,17,0.8166176002977341,0.8554601716909562,0.12365380422934369,0.7921277333243321,0.8889779447932592,0,0.0,0,0
distill_p3_adaptive_boundary,D5_D10,Dark (VI),12,37,0.7548198986033428,0.789797353448827,0.18268373216919898,0.7058785685923435,0.8595042688961033,0,0.0,0,0
distill_p3_adaptive_full,all,Light (II-III),9,39,0.6940050875686562,0.7905422134191632,0.1875706532593222,0.6306997445584318,0.8553601226994504,3,0.07692307692307693,2,1
distill_p3_adaptive_full,all,Intermediate (III-IV),17,38,0.7997880785184737,0.8380828455775924,0.15172104649716622,0.7396108834731698,0.9080858649745004,0,0.0,0,0
distill_p3_adaptive_full,all,Tan (IV),15,24,0.7208294953841966,0.7909251594053113,0.3271963539600098,0.6839396273739449,0.8206610980273039,0,0.0,0,0
distill_p3_adaptive_full,all,Brown (V),12,29,0.7834570305957438,0.8115663492618154,0.12706468933330395,0.7232806184049987,0.8966148319156255,0,0.0,0,0
distill_p3_adaptive_full,all,Dark (VI),15,55,0.7555242697587911,0.7848157302541778,0.14829372616950887,0.7150496288587002,0.8478691713314513,0,0.0,0,0
distill_p3_adaptive_full,D1_D4,Light (II-III),7,23,0.6384227567249947,0.7905422134191632,0.33374545457799487,0.6075178644254023,0.7837794993652433,3,0.13043478260869565,2,1
distill_p3_adaptive_full,D1_D4,Intermediate (III-IV),10,13,0.8123726333043702,0.835957267360135,0.13510226363904654,0.7885119517435295,0.8551734245392948,0,0.0,0,0
distill_p3_adaptive_full,D1_D4,Tan (IV),4,8,0.7452654441749449,0.8080772079722568,0.11282281894579316,0.7246632257272742,0.780106453590855,0,0.0,0,0
distill_p3_adaptive_full,D1_D4,Brown (V),3,12,0.7592650400073474,0.7690999786582036,0.08904365609857168,0.6492483706470429,0.9457885324770382,0,0.0,0,0
distill_p3_adaptive_full,D1_D4,Dark (VI),8,18,0.7692740568604272,0.79125107910813,0.11401888951464545,0.7298070720421276,0.8475939420493925,0,0.0,0,0
distill_p3_adaptive_full,D5_D10,Light (II-III),6,16,0.7739046881564194,0.7796512354424296,0.13394224071660465,0.6640236972496615,0.9582572687423729,0,0.0,0,0
distill_p3_adaptive_full,D5_D10,Intermediate (III-IV),11,25,0.7932441100298075,0.8402084237950499,0.16118644309699415,0.7141823279725829,0.9356003340008077,0,0.0,0,0
distill_p3_adaptive_full,D5_D10,Tan (IV),13,16,0.7086115209888224,0.7681391833056153,0.36530040183195145,0.6635778281972802,0.8409384202455286,0,0.0,0,0
distill_p3_adaptive_full,D5_D10,Brown (V),10,17,0.8005337298346118,0.8380853277835588,0.12560246579875622,0.7755386756459085,0.8619039844605111,0,0.0,0,0
distill_p3_adaptive_full,D5_D10,Dark (VI),12,37,0.7488351841417791,0.7848157302541778,0.15925845253227677,0.7078703321748708,0.8480030666578583,0,0.0,0,0
distill_p3_adaptive_group,all,Light (II-III),9,39,0.750420803342269,0.8139562112164852,0.13904440951964814,0.7107148521018997,0.8464045455752228,2,0.05128205128205128,1,1
distill_p3_adaptive_group,all,Intermediate (III-IV),17,38,0.8029891389853226,0.8286303676139439,0.12723165184629193,0.7485872757693783,0.8994616247104712,0,0.0,0,0
distill_p3_adaptive_group,all,Tan (IV),15,24,0.7012308239629453,0.7191009552939145,0.2742914350999035,0.6715573938045157,0.7920306406761247,0,0.0,0,0
distill_p3_adaptive_group,all,Brown (V),12,29,0.7851467078306342,0.8128593110426344,0.10593222940250258,0.7343289635053665,0.8789837091406314,0,0.0,0,0
distill_p3_adaptive_group,all,Dark (VI),15,55,0.744714042023153,0.7773289735205489,0.2023842049869311,0.6865086035977952,0.8598018982669406,0,0.0,0,0
distill_p3_adaptive_group,D1_D4,Light (II-III),7,23,0.7113601617975872,0.8139562112164852,0.19256796182937364,0.6993335397140115,0.7940035658692866,2,0.08695652173913043,1,1
distill_p3_adaptive_group,D1_D4,Intermediate (III-IV),10,13,0.8156096497145711,0.8260823089257082,0.10595039800862738,0.8233582231675735,0.819465989752228,0,0.0,0,0
distill_p3_adaptive_group,D1_D4,Tan (IV),4,8,0.6932717391583834,0.7854363117955685,0.14297512763452935,0.7098459661398763,0.6994032990721489,0,0.0,0,0
distill_p3_adaptive_group,D1_D4,Brown (V),3,12,0.7817259007090643,0.8182787299731062,0.10641417484517968,0.7336617629452876,0.8685248027088047,0,0.0,0,0
distill_p3_adaptive_group,D1_D4,Dark (VI),8,18,0.7863079666483467,0.8259676027430314,0.10565738593901719,0.7617516173925336,0.8453329394237463,0,0.0,0,0
distill_p3_adaptive_group,D5_D10,Light (II-III),6,16,0.8065704755627487,0.8181871049076626,0.09968350761126121,0.7270754886594889,0.921730953902506,0,0.0,0,0
distill_p3_adaptive_group,D5_D10,Intermediate (III-IV),11,25,0.7964264734061133,0.8336607428388688,0.13700073063203577,0.7097063831223168,0.9410593548887579,0,0.0,0,0
distill_p3_adaptive_group,D5_D10,Tan (IV),13,16,0.7052103663652265,0.6736994831762696,0.30881959343997223,0.6524131076368356,0.8383443114781125,0,0.0,0,0
distill_p3_adaptive_group,D5_D10,Brown (V),10,17,0.787561395210566,0.8128593110426344,0.10593222940250258,0.7347999286065984,0.8863664666219209,0,0.0,0,0
distill_p3_adaptive_group,D5_D10,Dark (VI),12,37,0.7244791597730584,0.7057517658930373,0.20726554958912746,0.6499038941841386,0.8668408512176843,0,0.0,0,0
distill_p3_adaptive_hard,all,Light (II-III),9,39,0.7327037191264387,0.8374921036007581,0.17588339000538777,0.6954345543477144,0.8171338556847729,1,0.02564102564102564,0,1
distill_p3_adaptive_hard,all,Intermediate (III-IV),17,38,0.8027714466411096,0.8286058461125106,0.11073905657739103,0.7671359677193613,0.8833102064716801,0,0.0,0,0
distill_p3_adaptive_hard,all,Tan (IV),15,24,0.698161671865039,0.7395738575670157,0.33038449354306565,0.680952893257043,0.7709853197819653,0,0.0,0,0
distill_p3_adaptive_hard,all,Brown (V),12,29,0.7819933437967725,0.8245942571785269,0.12838711314912266,0.7489977481561031,0.8504575495325897,0,0.0,0,0
distill_p3_adaptive_hard,all,Dark (VI),15,55,0.702780480201154,0.7378869778869779,0.20179898206364622,0.6587123925542095,0.800165494286819,0,0.0,0,0
distill_p3_adaptive_hard,D1_D4,Light (II-III),7,23,0.6786212804437788,0.7887998085437358,0.3345588149537402,0.6714452761451987,0.7363415840648383,1,0.043478260869565216,0,1
distill_p3_adaptive_hard,D1_D4,Intermediate (III-IV),10,13,0.7905210596429971,0.819468469885202,0.1055604762025606,0.8482201779330347,0.7604394493988901,0,0.0,0,0
distill_p3_adaptive_hard,D1_D4,Tan (IV),4,8,0.6910155962645199,0.7991302786959349,0.2451841305917376,0.7352358366710031,0.6634264432888238,0,0.0,0,0
distill_p3_adaptive_hard,D1_D4,Brown (V),3,12,0.7440721310496804,0.8196428309747235,0.1644418969186734,0.697690850455738,0.8180365096965613,0,0.0,0,0
distill_p3_adaptive_hard,D1_D4,Dark (VI),8,18,0.7376913479587341,0.7866856025694517,0.15560207662778314,0.7234862912421011,0.7939117525555098,0,0.0,0,0
distill_p3_adaptive_hard,D5_D10,Light (II-III),6,16,0.8104472247327622,0.852084189208461,0.12846633070788194,0.7299191417638307,0.9332727461384294,0,0.0,0,0
distill_p3_adaptive_hard,D5_D10,Intermediate (III-IV),11,25,0.809141647880128,0.8377432223398192,0.1311535651740653,0.7249721784082511,0.9472030001495308,0,0.0,0,0
distill_p3_adaptive_hard,D5_D10,Tan (IV),13,16,0.7017347096652986,0.7395738575670157,0.3329558477906752,0.6538114215500631,0.8247647580285358,0,0.0,0,0
distill_p3_adaptive_hard,D5_D10,Brown (V),10,17,0.8087612586770727,0.8456695917588707,0.14872480187319048,0.7852143818269489,0.873342989416845,0,0.0,0,0
distill_p3_adaptive_hard,D5_D10,Dark (VI),12,37,0.6857968148055743,0.728310382742552,0.2708355761473914,0.6272007661655057,0.8032078551290779,0,0.0,0,0
distill_segformer_b5__seed2026,all,Light (II-III),9,39,0.6772310563840221,0.7440788631417232,0.30512098670785015,0.6822884776738436,0.7106567453868334,1,0.02564102564102564,0,1
distill_segformer_b5__seed2026,all,Intermediate (III-IV),17,38,0.8482544933825158,0.8852158575236334,0.12204904054792265,0.8158155398687665,0.9117819732685957,0,0.0,0,0
distill_segformer_b5__seed2026,all,Tan (IV),15,24,0.7753608862564997,0.8695332995570161,0.208896260330094,0.7194094587670804,0.8958092821105298,0,0.0,0,0
distill_segformer_b5__seed2026,all,Brown (V),12,29,0.8207369947323485,0.824086726792384,0.09365784780928377,0.7593836351288046,0.9231554555448295,0,0.0,0,0
distill_segformer_b5__seed2026,all,Dark (VI),15,55,0.7446030293358457,0.8144067356166519,0.1467419027338579,0.6649939621915187,0.8752855674133421,0,0.0,0,0
distill_segformer_b5__seed2026,D1_D4,Light (II-III),7,23,0.6595208814836686,0.7235727943184922,0.27014228754033787,0.6891322546469684,0.6763090340794491,0,0.0,0,0
distill_segformer_b5__seed2026,D1_D4,Intermediate (III-IV),10,13,0.8693078002210428,0.8966201266498818,0.06214283709313417,0.8581472087288969,0.900180940731231,0,0.0,0,0
distill_segformer_b5__seed2026,D1_D4,Tan (IV),4,8,0.7999159897195617,0.8696777671211193,0.06736345842041358,0.778122975281922,0.829479211002053,0,0.0,0,0
distill_segformer_b5__seed2026,D1_D4,Brown (V),3,12,0.8263778755652952,0.8240560989611176,0.09687962589770271,0.765824292695898,0.913371188397627,0,0.0,0,0
distill_segformer_b5__seed2026,D1_D4,Dark (VI),8,18,0.7622361487209659,0.8441747056057838,0.06847182064855939,0.7082503071025033,0.8344242836704995,0,0.0,0,0
distill_segformer_b5__seed2026,D5_D10,Light (II-III),6,16,0.70268943280328,0.7972083001444792,0.3202399432247047,0.6724505482749765,0.7600315803911983,1,0.0625,0,1
distill_segformer_b5__seed2026,D5_D10,Intermediate (III-IV),11,25,0.837306773826482,0.8712522045855379,0.1384680820697457,0.7938030720614985,0.917814510188025,0,0.0,0,0
distill_segformer_b5__seed2026,D5_D10,Tan (IV),13,16,0.7630833345249686,0.846333621116975,0.2681123036404378,0.6900527005096597,0.928974317664768,0,0.0,0,0
distill_segformer_b5__seed2026,D5_D10,Brown (V),10,17,0.8167551964973273,0.8249075857760192,0.09670719758577018,0.7548372886108562,0.9300619970605017,0,0.0,0,0
distill_segformer_b5__seed2026,D5_D10,Dark (VI),12,37,0.7360247550403817,0.757580991388882,0.1460565124646297,0.6439503349375262,0.8951640297747253,0,0.0,0,0
distill_segformer_b5__seed42,all,Light (II-III),9,39,0.7211719024765686,0.7826202852192456,0.22016032372141103,0.7044651038682255,0.7913800636011331,2,0.05128205128205128,0,2
distill_segformer_b5__seed42,all,Intermediate (III-IV),17,38,0.8431197432507996,0.883639585392221,0.11573246205478194,0.8049657345111435,0.9135604147238602,0,0.0,0,0
distill_segformer_b5__seed42,all,Tan (IV),15,24,0.706919282555906,0.8319368925576364,0.3704505568712746,0.6472616469947648,0.8587354035368228,0,0.0,0,0
distill_segformer_b5__seed42,all,Brown (V),12,29,0.8036672239291063,0.8053207107781096,0.09859977552676358,0.7369095714629759,0.9093551850153921,0,0.0,0,0
distill_segformer_b5__seed42,all,Dark (VI),15,55,0.7058452349558161,0.7811095415435984,0.1989752068994055,0.6190894846341743,0.8495503905838403,1,0.01818181818181818,0,1
distill_segformer_b5__seed42,D1_D4,Light (II-III),7,23,0.7424082280521302,0.7826202852192456,0.1900998257035722,0.7610333114037426,0.7866153564646214,0,0.0,0,0
distill_segformer_b5__seed42,D1_D4,Intermediate (III-IV),10,13,0.8592216078855833,0.8851929291009314,0.1083659968022671,0.8510398933959742,0.8872489596249064,0,0.0,0,0
distill_segformer_b5__seed42,D1_D4,Tan (IV),4,8,0.6588512975430634,0.8568377837055099,0.5576562788196623,0.6598100756281747,0.6694964680994135,0,0.0,0,0
distill_segformer_b5__seed42,D1_D4,Brown (V),3,12,0.8030434001389386,0.7970740291949026,0.0922711063911078,0.7375373144570498,0.9094593286260159,0,0.0,0,0
distill_segformer_b5__seed42,D1_D4,Dark (VI),8,18,0.6797058252291206,0.8099427416005816,0.16240033185607006,0.6085646903951236,0.7763015172581844,1,0.05555555555555555,0,1
distill_segformer_b5__seed42,D5_D10,Light (II-III),6,16,0.6906446844616989,0.7991109200707369,0.23729086242140185,0.6231483055359195,0.7982293301098685,2,0.125,0,2
distill_segformer_b5__seed42,D5_D10,Intermediate (III-IV),11,25,0.8347467736407123,0.8778512687674471,0.11872063562486401,0.7810071718910314,0.9272423713753163,0,0.0,0,0
distill_segformer_b5__seed42,D5_D10,Tan (IV),13,16,0.7309532750623274,0.7853950563188319,0.282176561694109,0.64098743267806,0.9533548712555273,0,0.0,0,0
distill_segformer_b5__seed42,D5_D10,Brown (V),10,17,0.8041075701339306,0.8186716402445342,0.14763979249438253,0.7364664587612767,0.9092816718784812,0,0.0,0,0
distill_segformer_b5__seed42,D5_D10,Dark (VI),12,37,0.7185617045525872,0.7686784065652248,0.1992119197984208,0.6242096548045233,0.8851849776071321,0,0.0,0,0
distill_segformer_b5_teacher,all,Light (II-III),9,39,0.765803444489719,0.7986111111111112,0.21778882310946712,0.7616437477185999,0.8031944544993624,0,0.0,0,0
distill_segformer_b5_teacher,all,Intermediate (III-IV),17,38,0.83020109873331,0.8718062773495954,0.17324569098811993,0.7867115376061017,0.913879232166705,0,0.0,0,0
distill_segformer_b5_teacher,all,Tan (IV),15,24,0.7388088366704394,0.8642237763281106,0.334901018661243,0.6790318224694717,0.8919247912964187,0,0.0,0,0
distill_segformer_b5_teacher,all,Brown (V),12,29,0.791327155071701,0.84148464259644,0.15027195245025793,0.7070616455914267,0.923472772380564,0,0.0,0,0
distill_segformer_b5_teacher,all,Dark (VI),15,55,0.7427708797978189,0.8032394017023387,0.218291050863065,0.6567334996252422,0.8943599398045566,0,0.0,0,0
distill_segformer_b5_teacher,D1_D4,Light (II-III),7,23,0.7690135764822251,0.758637925648235,0.1644066046039543,0.7936834653094283,0.7767411256000046,0,0.0,0,0
distill_segformer_b5_teacher,D1_D4,Intermediate (III-IV),10,13,0.8562502421340878,0.8769414575866189,0.08523511970299269,0.8537881251097018,0.8878321289206669,0,0.0,0,0
distill_segformer_b5_teacher,D1_D4,Tan (IV),4,8,0.7961447028101956,0.8776418892129815,0.08634381854789641,0.803757341951814,0.8091026467712099,0,0.0,0,0
distill_segformer_b5_teacher,D1_D4,Brown (V),3,12,0.8295068370762954,0.8459833898305459,0.08167879160254232,0.7651177573593785,0.9272884886674606,0,0.0,0,0
distill_segformer_b5_teacher,D1_D4,Dark (VI),8,18,0.7903884608011756,0.8594962332527792,0.043322368110522036,0.7314891583130607,0.8679006019596985,0,0.0,0,0
distill_segformer_b5_teacher,D5_D10,Light (II-III),6,16,0.7611888797504917,0.8128871323169412,0.23360326762029704,0.7155866536817839,0.8412211147921892,0,0.0,0,0
distill_segformer_b5_teacher,D5_D10,Intermediate (III-IV),11,25,0.8166555441649056,0.8717574470908247,0.18649858040744816,0.7518317121042295,0.9274237258546446,0,0.0,0,0
distill_segformer_b5_teacher,D5_D10,Tan (IV),13,16,0.7101409036005613,0.806801764751554,0.40581954871440695,0.6166690627283005,0.933335863559023,0,0.0,0,0
distill_segformer_b5_teacher,D5_D10,Brown (V),10,17,0.764376791303752,0.8246274766661208,0.1824506170616027,0.6660808608140486,0.9207793255898133,0,0.0,0,0
distill_segformer_b5_teacher,D5_D10,Dark (VI),12,37,0.7196055701205101,0.7462544065804936,0.1924724125419509,0.6203658818852221,0.9072320501074606,0,0.0,0,0
distill_x_angular_b5_to_b0,all,Light (II-III),9,39,0.6880662881460399,0.7644991212653779,0.28753648240076146,0.6321759700573233,0.853394609949353,1,0.02564102564102564,1,0
distill_x_angular_b5_to_b0,all,Intermediate (III-IV),17,38,0.8141486792704864,0.8397152128273504,0.1252070948716496,0.7390013768573326,0.9325630341295491,0,0.0,0,0
distill_x_angular_b5_to_b0,all,Tan (IV),15,24,0.6975044384274082,0.8020832134804747,0.38493657310199714,0.630282300267423,0.8540438356137948,0,0.0,0,0
distill_x_angular_b5_to_b0,all,Brown (V),12,29,0.7750175572475488,0.8114909252867164,0.17728414086302136,0.7165624604726157,0.8918696279276,0,0.0,0,0
distill_x_angular_b5_to_b0,all,Dark (VI),15,55,0.7317931330933005,0.7876290163755061,0.25189121951652993,0.6716489196073815,0.8569402467796379,1,0.01818181818181818,0,1
distill_x_angular_b5_to_b0,D1_D4,Light (II-III),7,23,0.6528731286347137,0.7644991212653779,0.3176797467263647,0.6147596950388745,0.791082116019006,1,0.043478260869565216,1,0
